============================================================
AEIN Training -- Ablation: JGNN + Constraint-Aware Loss
Device: cuda | Epochs: 200 | LR: 0.001
============================================================

### Training Command
> python train_sat.py --data satlib --epochs 200 --lr 0.001 --constraint_loss --seed 42

[SAT Ablation SATLIB] Train:400 Test:100
Model params: 108,164

Pre-building graphs...
Epoch   1 | Train: 1.4590 | Test: 1.4553 *
Epoch   2 | Train: 1.4629 | Test: 1.4609  
Epoch   3 | Train: 1.4386 | Test: 1.4472 *
Epoch   4 | Train: 1.4507 | Test: 1.4520  
Epoch   5 | Train: 1.4521 | Test: 1.4560  
Epoch   6 | Train: 1.4580 | Test: 1.4560  
Epoch   7 | Train: 1.4450 | Test: 1.4403 *
Epoch   8 | Train: 1.4391 | Test: 1.4426  
Epoch   9 | Train: 1.4468 | Test: 1.4468  
Epoch  10 | Train: 1.4366 | Test: 1.4335 *
Epoch  11 | Train: 1.4370 | Test: 1.4408  
Epoch  12 | Train: 1.4239 | Test: 1.4218 *
Epoch  13 | Train: 1.4390 | Test: 1.4384  
Epoch  14 | Train: 1.4367 | Test: 1.4492  
Epoch  15 | Train: 1.4532 | Test: 1.4464  
Epoch  16 | Train: 1.4278 | Test: 1.4228  
Epoch  17 | Train: 1.4175 | Test: 1.4227  
Epoch  18 | Train: 1.4370 | Test: 1.4279  
Epoch  19 | Train: 1.4308 | Test: 1.4306  
Epoch  20 | Train: 1.4307 | Test: 1.4339  
Epoch  21 | Train: 1.4457 | Test: 1.4379  
Epoch  22 | Train: 1.4221 | Test: 1.4261  
Epoch  23 | Train: 1.4318 | Test: 1.4304  
Epoch  24 | Train: 1.4303 | Test: 1.4246  
Epoch  25 | Train: 1.4165 | Test: 1.4210 *
Epoch  26 | Train: 1.4304 | Test: 1.4290  
Epoch  27 | Train: 1.4196 | Test: 1.4166 *
Epoch  28 | Train: 1.4185 | Test: 1.4148 *
Epoch  29 | Train: 1.4112 | Test: 1.4120 *
Epoch  30 | Train: 1.4011 | Test: 1.4036 *
Epoch  31 | Train: 1.4093 | Test: 1.4043  
Epoch  32 | Train: 1.4017 | Test: 1.4022 *
Epoch  33 | Train: 1.4054 | Test: 1.4027  
Epoch  34 | Train: 1.4175 | Test: 1.4076  
Epoch  35 | Train: 1.3869 | Test: 1.3881 *
Epoch  36 | Train: 1.3952 | Test: 1.4036  
Epoch  37 | Train: 1.4114 | Test: 1.4120  
Epoch  38 | Train: 1.3933 | Test: 1.3885  
Epoch  39 | Train: 1.3759 | Test: 1.3749 *
Epoch  40 | Train: 1.3835 | Test: 1.3836  
Epoch  41 | Train: 1.3975 | Test: 1.3935  
Epoch  42 | Train: 1.4026 | Test: 1.3922  
Epoch  43 | Train: 1.3859 | Test: 1.3876  
Epoch  44 | Train: 1.3953 | Test: 1.3956  
Epoch  45 | Train: 1.3676 | Test: 1.3873  
Epoch  46 | Train: 1.3856 | Test: 1.3859  
Epoch  47 | Train: 1.3738 | Test: 1.3771  
Epoch  48 | Train: 1.3761 | Test: 1.3863  
Epoch  49 | Train: 1.4085 | Test: 1.4027  
Epoch  50 | Train: 1.3882 | Test: 1.3787  
Epoch  51 | Train: 1.3719 | Test: 1.3763  
