============================================================
AEIN Training -- Ablation: JGNN + Hierarchical Attention
Device: cuda | Epochs: 200 | LR: 0.001
============================================================

### Training Command
> python train_sat.py --data satlib --epochs 200 --lr 0.001 --hierarchical_attention --seed 42

[SAT Ablation SATLIB] Train:400 Test:100
Model params: 108,164

Pre-building graphs...
Epoch   1 | Train: 1.5175 | Test: 1.5247 *
Epoch   2 | Train: 1.5190 | Test: 1.5124 *
Epoch   3 | Train: 1.5211 | Test: 1.5197  
Epoch   4 | Train: 1.5226 | Test: 1.5198  
Epoch   5 | Train: 1.5250 | Test: 1.5180  
Epoch   6 | Train: 1.4990 | Test: 1.4993 *
Epoch   7 | Train: 1.5184 | Test: 1.5147  
Epoch   8 | Train: 1.5187 | Test: 1.5122  
Epoch   9 | Train: 1.4931 | Test: 1.4999  
Epoch  10 | Train: 1.5159 | Test: 1.5160  
Epoch  11 | Train: 1.4963 | Test: 1.4961 *
Epoch  12 | Train: 1.5007 | Test: 1.4956 *
Epoch  13 | Train: 1.5086 | Test: 1.5070  
Epoch  14 | Train: 1.5021 | Test: 1.5019  
Epoch  15 | Train: 1.4931 | Test: 1.5049  
Epoch  16 | Train: 1.4818 | Test: 1.4820 *
Epoch  17 | Train: 1.4829 | Test: 1.4877  
Epoch  18 | Train: 1.4911 | Test: 1.4960  
Epoch  19 | Train: 1.4911 | Test: 1.4904  
Epoch  20 | Train: 1.4831 | Test: 1.4873  
Epoch  21 | Train: 1.4894 | Test: 1.4833  
Epoch  22 | Train: 1.4934 | Test: 1.4886  
Epoch  23 | Train: 1.4726 | Test: 1.4811 *
Epoch  24 | Train: 1.4751 | Test: 1.4759 *
Epoch  25 | Train: 1.4963 | Test: 1.4906  
Epoch  26 | Train: 1.4766 | Test: 1.4809  
Epoch  27 | Train: 1.4752 | Test: 1.4765  
Epoch  28 | Train: 1.4653 | Test: 1.4715 *
Epoch  29 | Train: 1.4761 | Test: 1.4763  
Epoch  30 | Train: 1.4704 | Test: 1.4777  
Epoch  31 | Train: 1.4770 | Test: 1.4588 *
Epoch  32 | Train: 1.4609 | Test: 1.4594  
Epoch  33 | Train: 1.4646 | Test: 1.4695  
Epoch  34 | Train: 1.4789 | Test: 1.4793  
Epoch  35 | Train: 1.4729 | Test: 1.4638  
Epoch  36 | Train: 1.4516 | Test: 1.4540 *
Epoch  37 | Train: 1.4494 | Test: 1.4563  
Epoch  38 | Train: 1.4624 | Test: 1.4601  
Epoch  39 | Train: 1.4610 | Test: 1.4577  
Epoch  40 | Train: 1.4636 | Test: 1.4619  
Epoch  41 | Train: 1.4570 | Test: 1.4509 *
Epoch  42 | Train: 1.4525 | Test: 1.4455 *
Epoch  43 | Train: 1.4520 | Test: 1.4482  
Epoch  44 | Train: 1.4521 | Test: 1.4634  
Epoch  45 | Train: 1.4431 | Test: 1.4451 *
Epoch  46 | Train: 1.4571 | Test: 1.4591  
Epoch  47 | Train: 1.4581 | Test: 1.4658  
Epoch  48 | Train: 1.4429 | Test: 1.4448 *
Epoch  49 | Train: 1.4417 | Test: 1.4445 *
Epoch  50 | Train: 1.4262 | Test: 1.4353 *
Epoch  51 | Train: 1.4307 | Test: 1.4382  
